                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    298,                 1.4258,                0.69689,                 0.8323,                0.96895,                0.87494,                0.96958,                0.64083,                 1.2272,                0.62574,                0.82689,              0.0041194,              0.0041194,              0.0041194
                    299,                 1.4365,                0.69554,                0.87326,                0.94171,                0.90585,                0.96825,                0.64544,                 1.1989,                0.61637,                0.82592,              0.0040996,              0.0040996,              0.0040996
                    300,                 1.3769,                0.62791,                0.85014,                0.89344,                0.91589,                0.95704,                0.62246,                 1.2502,                0.64258,                0.82015,              0.0040798,              0.0040798,              0.0040798
                    301,                 1.5151,                0.67721,                0.86802,                 0.8886,                0.89464,                0.95163,                 0.6315,                 1.1777,                0.61394,                0.81981,                0.00406,                0.00406,                0.00406
                    302,                 1.5084,                 0.6725,                0.82405,                0.83438,                0.89462,                0.92755,                0.59978,                 1.2826,                 0.6629,                0.82279,              0.0040402,              0.0040402,              0.0040402
                    303,                 1.4099,                0.66022,                0.83489,                0.92373,                0.79232,                0.93528,                0.63747,                 1.1402,                0.57825,                0.81956,              0.0040204,              0.0040204,              0.0040204
                    304,                 1.4306,                0.63268,                0.85809,                0.91522,                 0.8071,                0.93383,                0.63184,                 1.1689,                0.57688,                0.82243,              0.0040006,              0.0040006,              0.0040006
                    305,                  1.411,                 0.6599,                0.85395,                0.91037,                0.84112,                 0.9485,                0.63532,                 1.1697,                0.61355,                0.82098,              0.0039808,              0.0039808,              0.0039808
                    306,                 1.3896,                0.68213,                 0.8194,                0.89697,                0.89501,                0.95607,                0.64236,                 1.1894,                 0.6217,                0.82225,               0.003961,               0.003961,               0.003961
                    307,                 1.3578,                0.61533,                0.83996,                0.89756,                0.90078,                0.95833,                0.63509,                 1.2217,                0.62486,                0.82386,              0.0039412,              0.0039412,              0.0039412
                    308,                 1.5388,                0.61319,                0.88446,                0.89006,                0.90792,                0.95574,                0.65728,                 1.2044,                0.59922,                0.82458,              0.0039214,              0.0039214,              0.0039214
                    309,                 1.5138,                0.68816,                0.85212,                0.91538,                0.90996,                0.95551,                0.64327,                 1.2446,                0.60258,                0.82338,              0.0039016,              0.0039016,              0.0039016
                    310,                 1.5054,                0.61524,                0.83835,                0.87938,                0.88579,                0.91122,                0.55818,                 1.2483,                 0.6095,                0.82678,              0.0038818,              0.0038818,              0.0038818
                    311,                 1.5983,                0.74292,                0.85726,                0.88829,                0.90654,                0.95656,                0.64427,                  1.159,                0.59135,                0.82077,               0.003862,               0.003862,               0.003862
                    312,                 1.4497,                0.66836,                 0.8326,                0.91353,                0.88864,                0.95982,                 0.6632,                 1.1809,                0.59242,                0.81811,              0.0038422,              0.0038422,              0.0038422
                    313,                 1.4994,                0.66262,                0.83783,                0.96253,                0.90654,                0.96902,                0.65238,                 1.2034,                0.60728,                0.81587,              0.0038224,              0.0038224,              0.0038224
                    314,                 1.4739,                0.73613,                0.82761,                0.87068,                0.88097,                0.94646,                0.62647,                  1.216,                0.56657,                0.81966,              0.0038026,              0.0038026,              0.0038026
                    315,                  1.448,                0.62009,                0.87868,                0.87684,                0.86501,                0.95041,                0.61743,                 1.2281,                0.55939,                0.81865,              0.0037828,              0.0037828,              0.0037828
                    316,                  1.412,                0.64696,                0.84554,                0.90882,                0.85981,                0.94982,                0.64427,                 1.1784,                 0.5455,                0.81988,               0.003763,               0.003763,               0.003763
                    317,                 1.3936,                0.63351,                0.84896,                0.91585,                0.92523,                0.96249,                0.66395,                 1.1299,                0.56547,                0.81642,              0.0037432,              0.0037432,              0.0037432
                    318,                 1.6492,                0.74709,                0.85155,                0.94283,                0.92475,                0.96459,                0.65187,                 1.1692,                0.58527,                 0.8154,              0.0037234,              0.0037234,              0.0037234
                    319,                 1.4362,                0.67417,                0.86158,                0.95134,                0.91352,                0.96885,                0.65586,                 1.2446,                0.57964,                0.81151,              0.0037036,              0.0037036,              0.0037036
                    320,                 1.4302,                0.71359,                0.84719,                0.94121,                0.89779,                0.96144,                 0.6674,                 1.1811,                0.55089,                0.81291,              0.0036838,              0.0036838,              0.0036838
                    321,                 1.4405,                 0.7262,                0.82533,                 0.9124,                0.88785,                0.95302,                0.63928,                 1.1836,                 0.5436,                 0.8157,               0.003664,               0.003664,               0.003664
                    322,                 1.3761,                0.61202,                0.84466,                0.96622,                 0.8972,                0.96621,                0.66348,                  1.129,                0.58101,                0.81291,              0.0036442,              0.0036442,              0.0036442
                    323,                 1.3127,                0.59925,                 0.8662,                0.95829,                 0.8785,                0.96495,                0.68751,                 1.1327,                0.61275,                0.81465,              0.0036244,              0.0036244,              0.0036244
                    324,                 1.4913,                 0.6685,                0.82912,                0.97891,                0.86759,                0.96504,                0.66418,                 1.1887,                0.62816,                0.81484,              0.0036046,              0.0036046,              0.0036046
                    325,                  1.462,                0.66538,                0.83168,                 0.9462,                 0.8785,                0.96068,                0.63998,                 1.1931,                0.63216,                0.82035,              0.0035848,              0.0035848,              0.0035848
                    326,                 1.2878,                0.63922,                0.85287,                0.91436,                0.88785,                0.95783,                0.62134,                 1.2281,                   0.63,                0.81925,               0.003565,               0.003565,               0.003565
                    327,                 1.3464,                0.62913,                0.85062,                0.90894,                0.88785,                0.96114,                0.66834,                 1.1429,                0.53954,                0.82474,              0.0035452,              0.0035452,              0.0035452
                    328,                 1.3961,                0.64384,                0.82971,                0.93975,                0.86916,                0.96025,                0.61383,                 1.2564,                0.59323,                0.82185,              0.0035254,              0.0035254,              0.0035254
                    329,                  1.398,                0.65544,                0.85769,                0.95915,                0.87767,                0.96088,                0.65542,                 1.1805,                0.57795,                0.82107,              0.0035056,              0.0035056,              0.0035056
                    330,                 1.3173,                 0.6451,                0.87139,                 0.9736,                0.86916,                0.96162,                0.65152,                 1.1231,                0.55402,                0.82095,              0.0034858,              0.0034858,              0.0034858
                    331,                  1.285,                0.58744,                0.85565,                0.92539,                 0.8972,                0.95953,                 0.6323,                 1.1872,                0.55058,                0.82155,               0.003466,               0.003466,               0.003466
                    332,                  1.333,                0.61784,                0.84434,                0.94152,                0.90283,                0.96249,                0.65929,                 1.1375,                0.55049,                0.81775,              0.0034462,              0.0034462,              0.0034462
                    333,                  1.325,                0.60624,                0.83962,                 0.9895,                0.88111,                0.96429,                0.67298,                 1.1117,                0.51693,                0.81671,              0.0034264,              0.0034264,              0.0034264
                    334,                 1.2465,                0.59779,                0.83399,                0.98911,                0.84924,                 0.9496,                0.65569,                 1.0867,                0.51255,                0.81869,              0.0034066,              0.0034066,              0.0034066
                    335,                 1.2639,                0.59995,                0.84099,                0.97824,                0.84012,                0.95328,                0.62446,                 1.1451,                0.51887,                0.81672,              0.0033868,              0.0033868,              0.0033868
                    336,                 1.3051,                0.58338,                0.82426,                0.93089,                0.88126,                0.95767,                 0.6632,                 1.0928,                0.50114,                0.81258,               0.003367,               0.003367,               0.003367
                    337,                 1.3653,                0.60645,                0.83352,                0.94974,                0.88305,                0.95709,                0.65554,                 1.0885,                0.51292,                0.81259,              0.0033472,              0.0033472,              0.0033472
                    338,                 1.3539,                0.62158,                0.81363,                0.90468,                0.90654,                0.94962,                0.65404,                 1.0657,                0.54872,                0.80917,              0.0033274,              0.0033274,              0.0033274
                    339,                 1.3777,                0.65551,                0.81353,                0.89827,                0.90775,                0.94999,                0.64213,                 1.0569,                0.54667,                0.81512,              0.0033076,              0.0033076,              0.0033076
                    340,                 1.1618,                0.54719,                 0.8355,                0.92471,                0.91825,                0.95756,                 0.6667,                 0.9855,                0.53025,                0.81233,              0.0032878,              0.0032878,              0.0032878
                    341,                 1.4698,                 0.5922,                0.83506,                0.95176,                0.92188,                0.96421,                0.65768,                 1.0983,                0.56173,                0.81351,               0.003268,               0.003268,               0.003268
                    342,                  1.372,                0.67289,                0.83605,                0.95599,                0.93458,                0.96963,                0.66817,                  1.153,                0.60251,                0.81444,              0.0032482,              0.0032482,              0.0032482
                    343,                 1.3275,                0.60534,                0.85118,                0.93813,                0.91589,                0.95886,                0.64177,                 1.1349,                0.57149,                0.81718,              0.0032284,              0.0032284,              0.0032284
                    344,                 1.3617,                0.59604,                0.80646,                0.93327,                0.91499,                0.95387,                0.63353,                  1.126,                0.55049,                0.81607,              0.0032086,              0.0032086,              0.0032086
                    345,                 1.3465,                0.59623,                0.84522,                0.90359,                0.87594,                0.94868,                0.62326,                 1.1561,                0.56638,                0.81405,              0.0031888,              0.0031888,              0.0031888
                    346,                 1.2048,                0.59749,                0.84377,                0.93397,                 0.8785,                0.95654,                 0.6333,                 1.1814,                0.58128,                0.80907,               0.003169,               0.003169,               0.003169
                    347,                 1.2681,                0.60106,                0.79355,                0.94128,                0.89886,                0.96365,                0.63053,                 1.2866,                0.59195,                0.81085,              0.0031492,              0.0031492,              0.0031492
                    348,                  1.365,                0.59942,                0.84526,                0.94057,                0.90654,                0.96219,                0.66418,                 1.1455,                0.55771,                0.81272,              0.0031294,              0.0031294,              0.0031294
                    349,                 1.2973,                0.59907,                 0.8118,                0.96971,                0.89774,                0.96113,                0.66844,                 1.1269,                0.51427,                0.81169,              0.0031096,              0.0031096,              0.0031096
                    350,                 1.2996,                0.56186,                0.82226,                0.95735,                 0.8391,                0.94715,                0.66899,                  1.082,                0.50157,                0.80719,              0.0030898,              0.0030898,              0.0030898
                    351,                 1.3339,                0.59838,                 0.8594,                0.97331,                0.78505,                0.93375,                0.66889,                 1.0393,                0.51194,                0.81203,                0.00307,                0.00307,                0.00307
                    352,                  1.373,                0.64813,                0.83507,                0.92442,                0.85047,                0.95123,                0.68737,                 1.0042,                0.49767,                 0.8092,              0.0030502,              0.0030502,              0.0030502
                    353,                 1.2771,                0.59661,                0.80504,                0.95828,                0.85865,                0.95401,                0.68527,                 1.0179,                0.50869,                0.80925,              0.0030304,              0.0030304,              0.0030304
                    354,                 1.3077,                0.60871,                0.85501,                0.92436,                0.85047,                0.95293,                0.67451,                  1.024,                0.51279,                0.81219,              0.0030106,              0.0030106,              0.0030106
                    355,                 1.3892,                0.61168,                0.81177,                0.95887,                0.84112,                0.95993,                0.65864,                 1.0803,                0.56573,                0.81031,              0.0029908,              0.0029908,              0.0029908
                    356,                 1.2047,                0.56341,                0.79517,                0.90934,                0.88785,                0.96095,                0.68032,                 1.0274,                0.54318,                0.80695,               0.002971,               0.002971,               0.002971
                    357,                 1.2014,                0.58478,                0.83509,                0.88605,                0.94468,                0.96462,                0.67931,                  1.094,                0.54456,                0.80779,              0.0029512,              0.0029512,              0.0029512
                    358,                 1.2609,                0.61044,                0.80205,                 0.8993,                0.91589,                0.96207,                0.66334,                   1.11,                0.55024,                0.80924,              0.0029314,              0.0029314,              0.0029314
                    359,                 1.2838,                  0.578,                0.82727,                0.88885,                0.89687,                0.95488,                 0.6532,                 1.1009,                0.54703,                0.80942,              0.0029116,              0.0029116,              0.0029116
                    360,                  1.219,                0.57798,                0.84427,                0.88543,                 0.8667,                 0.9516,                0.66046,                 1.0659,                0.53184,                0.80797,              0.0028918,              0.0028918,              0.0028918
                    361,                 1.3577,                0.59441,                0.79848,                0.88659,                0.87678,                0.95041,                0.66518,                 1.0471,                0.51083,                0.80736,               0.002872,               0.002872,               0.002872
                    362,                 1.3272,                0.66648,                0.84482,                0.88638,                 0.8785,                0.95004,                0.66516,                 1.0532,                0.51789,                0.80921,              0.0028522,              0.0028522,              0.0028522
                    363,                 1.2054,                0.55062,                0.83574,                0.90609,                 0.8785,                0.95933,                0.69111,                 1.0304,                 0.5153,                0.81086,              0.0028324,              0.0028324,              0.0028324
                    364,                 1.1858,                0.59945,                0.80468,                0.91634,                0.92136,                0.96239,                0.69498,                  1.075,                0.53363,                0.81039,              0.0028126,              0.0028126,              0.0028126
                    365,                 1.2912,                0.58818,                0.83621,                0.89266,                0.93272,                0.96334,                0.68393,                 1.1465,                0.57992,                0.80974,              0.0027928,              0.0027928,              0.0027928
                    366,                 1.2842,                0.61592,                0.80839,                0.92608,                0.93672,                0.96862,                0.69118,                 1.0895,                0.56072,                0.80978,               0.002773,               0.002773,               0.002773
                    367,                 1.3079,                0.58799,                0.83886,                0.93506,                0.94393,                0.97203,                0.67786,                 1.0841,                0.55733,                0.80984,              0.0027532,              0.0027532,              0.0027532
                    368,                 1.1632,                0.57691,                0.83866,                0.92554,                 0.9293,                0.97027,                0.68326,                 1.0871,                0.57016,                0.80834,              0.0027334,              0.0027334,              0.0027334
                    369,                 1.2407,                0.56798,                0.83021,                0.95964,                0.93458,                0.97617,                0.69769,                 1.0525,                 0.5695,                0.80794,              0.0027136,              0.0027136,              0.0027136
                    370,                 1.2216,                0.56565,                0.82833,                 0.9252,                0.92481,                0.96895,                0.68623,                 1.1224,                 0.5833,                0.81008,              0.0026938,              0.0026938,              0.0026938
                    371,                 1.1889,                0.60696,                0.82074,                0.92437,                0.91389,                0.96575,                0.67815,                 1.1117,                0.59225,                0.81096,               0.002674,               0.002674,               0.002674
                    372,                 1.1673,                0.55034,                0.85813,                0.94264,                0.90654,                0.97004,                0.68067,                 1.1342,                0.60327,                0.80807,              0.0026542,              0.0026542,              0.0026542
                    373,                 1.3461,                0.55668,                0.80266,                0.94213,                0.91589,                0.96732,                0.70292,                 1.0518,                0.58898,                0.80768,              0.0026344,              0.0026344,              0.0026344
                    374,                  1.191,                0.63337,                0.81886,                0.93274,                0.90727,                0.96094,                0.65112,                 1.0983,                0.59447,                0.82027,              0.0026146,              0.0026146,              0.0026146
                    375,                  1.196,                0.56657,                0.82473,                 0.9511,                0.90882,                0.96767,                 0.6492,                  1.107,                0.63057,                  0.808,              0.0025948,              0.0025948,              0.0025948
                    376,                 1.3662,                0.57729,                0.84566,                0.97001,                0.90671,                0.97098,                0.69474,                0.98386,                0.59928,                0.80456,               0.002575,               0.002575,               0.002575
                    377,                 1.2266,                 0.5539,                 0.8275,                0.97969,                0.90147,                0.96855,                0.70949,                0.97194,                0.57999,                0.80632,              0.0025552,              0.0025552,              0.0025552
                    378,                 1.4008,                0.66569,                0.83756,                0.98635,                0.90654,                 0.9696,                0.69742,                 1.0684,                0.57501,                0.80572,              0.0025354,              0.0025354,              0.0025354
                    379,                 1.2725,                0.54204,                0.84547,                0.96041,                0.90687,                0.96866,                0.70632,                 1.0575,                0.56323,                0.80362,              0.0025156,              0.0025156,              0.0025156
                    380,                  1.103,                0.53259,                0.80144,                0.93232,                0.91589,                0.96675,                0.71261,                 1.0092,                0.54238,                0.80405,              0.0024958,              0.0024958,              0.0024958
                    381,                 1.2459,                0.51995,                0.83438,                0.94952,                 0.8972,                0.96566,                0.72006,                0.94461,                0.55059,                0.80595,               0.002476,               0.002476,               0.002476
                    382,                 1.1177,                0.55369,                0.80381,                0.96994,                0.90479,                0.96899,                0.72369,                0.91887,                0.54922,                0.80266,              0.0024562,              0.0024562,              0.0024562
                    383,                   1.21,                0.55458,                0.83836,                0.95047,                0.89663,                0.96576,                0.71542,                0.99599,                0.54508,                 0.8011,              0.0024364,              0.0024364,              0.0024364
                    384,                 1.1975,                 0.5483,                0.82796,                0.93951,                0.87093,                0.96236,                0.72074,                0.93785,                  0.496,                0.80334,              0.0024166,              0.0024166,              0.0024166
                    385,                 1.1362,                 0.5702,                0.82716,                0.93441,                0.88785,                0.95784,                0.71673,                0.95339,                0.48623,                 0.8055,              0.0023968,              0.0023968,              0.0023968
                    386,                 1.2199,                0.52957,                0.83128,                0.95097,                 0.8972,                0.96259,                0.72121,                0.98284,                0.49442,                0.80607,               0.002377,               0.002377,               0.002377
                    387,                 1.1499,                0.54757,                0.84662,                0.96104,                 0.8972,                 0.9631,                 0.7258,                0.92357,                0.47238,                0.80783,              0.0023572,              0.0023572,              0.0023572
                    388,                 1.0974,                0.54398,                  0.846,                0.93236,                0.90184,                0.95621,                 0.7094,                0.94641,                 0.4715,                 0.8084,              0.0023374,              0.0023374,              0.0023374
                    389,                 1.2319,                0.53624,                0.82309,                0.94058,                0.88759,                0.95034,                 0.7118,                0.95425,                0.47866,                0.81151,              0.0023176,              0.0023176,              0.0023176
                    390,                 1.2221,                0.53119,                0.80435,                0.93981,                0.87553,                0.95104,                0.70869,                 1.0168,                0.49152,                0.81114,              0.0022978,              0.0022978,              0.0022978
                    391,                 1.1036,                0.50303,                0.81934,                0.95451,                0.90654,                0.96204,                0.71657,                0.94943,                0.45961,                0.81231,               0.002278,               0.002278,               0.002278
                    392,                 1.1232,                0.52937,                0.82625,                  0.951,                0.90687,                0.96092,                0.71981,                0.94154,                0.47626,                0.80976,              0.0022582,              0.0022582,              0.0022582
                    393,                 1.1602,                 0.5689,                0.79758,                0.96821,                0.88785,                0.95962,                0.68318,                 1.1205,                0.50289,                 0.8093,              0.0022384,              0.0022384,              0.0022384
                    394,                 1.1847,                0.58591,                0.81106,                0.97954,                0.89477,                0.96326,                0.71044,                0.96979,                0.46611,                0.80459,              0.0022186,              0.0022186,              0.0022186
                    395,                 1.1854,                0.52406,                0.82893,                0.98001,                0.86916,                0.95118,                0.69201,                 1.0169,                0.48328,                0.80563,              0.0021988,              0.0021988,              0.0021988
                    396,                 1.3364,                0.58877,                0.82866,                0.97905,                0.87348,                0.95338,                0.69356,                 1.0768,                0.49956,                0.80254,               0.002179,               0.002179,               0.002179
                    397,                 1.2647,                0.55263,                0.81405,                 0.9397,                0.85981,                0.94607,                0.67446,                  1.008,                0.48952,                0.80377,              0.0021592,              0.0021592,              0.0021592
                    398,                 1.1824,                0.56402,                0.83134,                 0.9274,                0.88785,                0.95436,                0.69671,                0.96485,                0.50749,                0.80161,              0.0021394,              0.0021394,              0.0021394
                    399,                 1.2006,                0.51701,                0.82539,                0.93376,                0.88785,                0.95101,                0.65341,                 1.1594,                0.58936,                0.80213,              0.0021196,              0.0021196,              0.0021196
                    400,                 1.1991,                0.55411,                0.82183,                0.94848,                0.88785,                0.95285,                0.68169,                 1.0821,                0.58084,                0.80141,              0.0020998,              0.0020998,              0.0020998
                    401,                 1.1081,                0.57249,                0.80594,                0.94358,                 0.8785,                0.95044,                0.70573,                0.96952,                0.53636,                0.80183,                0.00208,                0.00208,                0.00208
                    402,                 1.0742,                0.51025,                0.83056,                0.95932,                 0.8817,                0.95975,                0.70897,                0.96885,                0.50233,                0.80046,              0.0020602,              0.0020602,              0.0020602
                    403,                 1.1106,                0.51235,                0.80832,                 0.9503,                 0.8935,                 0.9588,                0.71572,                0.99244,                0.48355,                0.79922,              0.0020404,              0.0020404,              0.0020404
                    404,                 1.2133,                0.65459,                 0.8257,                0.96985,                 0.8785,                0.96096,                0.71687,                0.92818,                 0.4617,                0.79989,              0.0020206,              0.0020206,              0.0020206
                    405,                 1.1712,                0.53885,                0.83109,                0.94078,                0.89084,                0.96387,                0.67034,                 1.0668,                0.48181,                0.80256,              0.0020008,              0.0020008,              0.0020008
                    406,                 1.1529,                0.57212,                0.79968,                0.95007,                0.88915,                0.96673,                0.71477,                0.89326,                0.44489,                0.80082,               0.001981,               0.001981,               0.001981
                    407,                 1.1448,                0.58666,                0.81261,                0.95096,                0.90618,                 0.9718,                0.70786,                0.99237,                0.45386,                0.80027,              0.0019612,              0.0019612,              0.0019612
                    408,                 1.0566,                0.50607,                0.83665,                0.94141,                0.90095,                0.97111,                0.72562,                0.94725,                0.44515,                0.80062,              0.0019414,              0.0019414,              0.0019414
                    409,                 1.0639,                0.49365,                0.81199,                0.94269,                0.90654,                0.97236,                0.71863,                 0.9904,                0.45808,                0.80074,              0.0019216,              0.0019216,              0.0019216
                    410,                 1.0946,                0.57051,                0.80469,                0.98948,                0.87944,                0.97476,                0.72286,                0.96168,                 0.4816,                 0.7973,              0.0019018,              0.0019018,              0.0019018
                    411,                 1.1755,                0.49715,                0.83246,                0.98303,                 0.8972,                0.97458,                 0.7363,                0.95609,                 0.5043,                0.80098,               0.001882,               0.001882,               0.001882
                    412,                 1.1614,                0.54252,                0.81423,                0.98977,                0.90464,                0.97586,                0.74018,                0.93402,                0.50774,                0.80147,              0.0018622,              0.0018622,              0.0018622
                    413,                 1.1409,                0.53648,                0.81748,                0.98019,                0.92479,                0.97815,                0.72083,                 1.0092,                0.55543,                0.80054,              0.0018424,              0.0018424,              0.0018424
                    414,                 1.1628,                0.53868,                0.79599,                  0.979,                0.93458,                0.97887,                0.74653,                0.89768,                0.52865,                0.80066,              0.0018226,              0.0018226,              0.0018226
                    415,                 1.1108,                0.50342,                0.78373,                      1,                0.91294,                0.97752,                0.74723,                0.92402,                0.50984,                0.79995,              0.0018028,              0.0018028,              0.0018028
                    416,                 1.0191,                0.49967,                0.82448,                      1,                 0.9086,                0.97402,                0.73734,                0.94306,                0.50765,                0.80094,               0.001783,               0.001783,               0.001783
                    417,                 1.0553,                0.53179,                0.83821,                0.96958,                0.89368,                 0.9698,                0.72303,                0.99424,                0.51025,                0.80153,              0.0017632,              0.0017632,              0.0017632
                    418,                 1.1469,                0.53211,                0.79161,                0.98966,                0.89412,                0.97225,                0.73666,                0.95425,                0.49399,                0.80136,              0.0017434,              0.0017434,              0.0017434
                    419,                 1.1698,                0.55834,                0.77853,                0.97049,                0.92195,                0.97798,                0.71727,                0.94646,                0.48185,                0.80372,              0.0017236,              0.0017236,              0.0017236
                    420,                 1.1916,                0.56624,                0.81555,                0.98026,                0.92814,                0.97878,                0.72791,                0.96601,                 0.4902,                0.80259,              0.0017038,              0.0017038,              0.0017038
                    421,                 1.0783,                0.49874,                 0.8041,                0.98461,                0.92523,                0.97903,                0.74615,                0.88865,                0.48419,                0.80171,               0.001684,               0.001684,               0.001684
                    422,                 1.0997,                0.50644,                0.80917,                      1,                0.92749,                 0.9788,                 0.7688,                0.82564,                0.46396,                0.80199,              0.0016642,              0.0016642,              0.0016642
                    423,                 1.0854,                0.59435,                0.80232,                0.96448,                0.91589,                 0.9747,                0.75803,                0.86552,                0.47231,                0.80076,              0.0016444,              0.0016444,              0.0016444
                    424,                 1.1341,                0.52937,                0.81259,                 0.9798,                0.90648,                0.97266,                0.74962,                0.85309,                 0.4638,                0.80169,              0.0016246,              0.0016246,              0.0016246
                    425,                 1.0426,                0.49481,                0.81666,                0.97791,                0.91589,                0.97435,                0.74811,                0.88018,                0.46991,                0.80061,              0.0016048,              0.0016048,              0.0016048
                    426,                 1.0882,                0.51474,                0.84553,                0.97028,                0.91535,                0.97087,                 0.7349,                0.92928,                0.48177,                0.80039,               0.001585,               0.001585,               0.001585
                    427,                 1.0741,                0.50164,                0.79668,                0.97996,                0.91393,                0.97504,                0.75004,                0.86746,                0.45367,                0.80021,              0.0015652,              0.0015652,              0.0015652
                    428,                 1.0624,                0.53462,                0.83249,                0.97028,                0.91533,                0.97458,                0.73338,                0.90643,                0.47807,                0.79825,              0.0015454,              0.0015454,              0.0015454
                    429,                 1.0421,                0.49841,                0.81879,                0.96092,                 0.9193,                0.97396,                  0.735,                0.92871,                0.47921,                0.79757,              0.0015256,              0.0015256,              0.0015256
                    430,                 1.0799,                0.51389,                0.82943,                0.95178,                 0.9224,                0.97245,                0.75979,                0.86147,                0.46619,                0.79883,              0.0015058,              0.0015058,              0.0015058
                    431,                 1.0697,                0.53572,                0.82846,                 0.9607,                0.91382,                 0.9736,                0.75903,                0.87382,                0.47752,                0.79661,               0.001486,               0.001486,               0.001486
                    432,                0.98583,                 0.5034,                0.79782,                0.97022,                0.91348,                0.97325,                0.75107,                0.92113,                0.48223,                0.79675,              0.0014662,              0.0014662,              0.0014662
                    433,                0.89995,                0.49188,                0.80737,                0.96105,                0.92243,                0.97429,                0.73461,                 0.9559,                0.48721,                0.79497,              0.0014464,              0.0014464,              0.0014464
                    434,                 1.1031,                0.51087,                0.83026,                0.96091,                0.91902,                0.97636,                0.72738,                0.90401,                   0.49,                0.79647,              0.0014266,              0.0014266,              0.0014266
                    435,                 1.1309,                0.52521,                0.83614,                0.98018,                0.92443,                 0.9788,                0.73824,                0.88238,                0.48796,                 0.7969,              0.0014068,              0.0014068,              0.0014068
                    436,                 1.1377,                  0.512,                0.80468,                0.97054,                0.92378,                0.97651,                0.73774,                0.91549,                0.49353,                0.79681,               0.001387,               0.001387,               0.001387
                    437,                 1.1646,                0.51894,                0.82348,                0.92567,                0.93458,                0.96937,                0.72212,                0.92676,                 0.4966,                0.80029,              0.0013672,              0.0013672,              0.0013672
                    438,                 1.0897,                0.52477,                0.81521,                0.96936,                0.91589,                0.97626,                0.72243,                0.92749,                0.49813,                0.80183,              0.0013474,              0.0013474,              0.0013474
                    439,                 1.0521,                0.50293,                0.79993,                0.97066,                0.93458,                0.97752,                0.72909,                0.91963,                0.48504,                0.80152,              0.0013276,              0.0013276,              0.0013276
                    440,                 1.0297,                0.45488,                0.81117,                0.97052,                0.93458,                 0.9776,                0.73677,                0.91764,                0.48569,                0.79887,              0.0013078,              0.0013078,              0.0013078
                    441,                 1.1542,                0.53493,                0.79817,                0.95946,                0.93458,                0.97589,                0.74367,                0.92051,                0.47636,                0.79849,               0.001288,               0.001288,               0.001288
                    442,                 1.0534,                0.50343,                0.80117,                0.97072,                0.92943,                0.97711,                0.75621,                0.92796,                0.47149,                0.79634,              0.0012682,              0.0012682,              0.0012682
                    443,                 1.0312,                0.50051,                0.82104,                0.97836,                0.92523,                0.97605,                0.74352,                0.96186,                0.47778,                0.79418,              0.0012484,              0.0012484,              0.0012484
                    444,                 1.0701,                0.50408,                 0.8343,                0.96082,                0.91668,                0.97375,                0.76639,                0.90867,                0.45174,                0.79541,              0.0012286,              0.0012286,              0.0012286
                    445,                 1.0712,                 0.5238,                0.83219,                0.96253,                0.91589,                0.97153,                0.75845,                 0.9016,                0.43557,                0.79611,              0.0012088,              0.0012088,              0.0012088
                    446,                 1.0234,                  0.461,                0.80899,                0.94695,                0.91589,                0.96548,                0.75947,                0.85832,                0.42708,                0.79701,               0.001189,               0.001189,               0.001189
                    447,                 1.0352,                0.48058,                 0.8183,                0.93151,                0.91589,                0.96374,                0.74908,                0.85081,                0.43397,                0.79508,              0.0011692,              0.0011692,              0.0011692
                    448,                 1.0925,                0.53791,                0.80164,                0.95115,                0.90986,                0.96459,                0.75666,                0.86875,                0.43433,                0.79552,              0.0011494,              0.0011494,              0.0011494
                    449,                 1.0198,                0.49802,                0.77886,                0.96037,                0.91589,                0.97137,                0.73837,                0.93853,                 0.4795,                0.79381,              0.0011296,              0.0011296,              0.0011296
                    450,                 1.1675,                0.52543,                0.81818,                 0.9699,                0.90334,                0.97101,                0.75071,                0.86277,                 0.4584,                0.79608,              0.0011098,              0.0011098,              0.0011098
                    451,                 1.0543,                0.49939,                 0.8386,                0.96054,                0.91011,                0.96791,                0.72977,                0.93869,                0.48246,                0.79676,                0.00109,                0.00109,                0.00109
                    452,                 1.0652,                0.48566,                0.80972,                0.95695,                0.90654,                0.96762,                0.73275,                0.92636,                0.47941,                0.79614,              0.0010702,              0.0010702,              0.0010702
                    453,                 1.1017,                0.48347,                 0.7956,                0.96652,                0.90654,                0.96707,                0.76273,                0.82527,                0.44935,                0.79642,              0.0010504,              0.0010504,              0.0010504
                    454,                 1.0891,                0.49666,                0.81593,                0.96991,                0.90371,                0.96338,                0.75151,                0.84818,                0.44656,                0.79522,              0.0010306,              0.0010306,              0.0010306
                    455,                 1.1211,                0.52153,                0.81777,                0.98043,                 0.8972,                0.96381,                0.76079,                0.84226,                 0.4425,                0.79501,              0.0010108,              0.0010108,              0.0010108
                    456,                0.98667,                0.50789,                0.81336,                0.97245,                 0.8972,                0.96193,                0.76443,                0.83599,                0.44368,                0.79424,               0.000991,               0.000991,               0.000991
                    457,                 1.0251,                0.45872,                0.81775,                 0.9794,                0.88866,                0.96181,                 0.7498,                0.88537,                0.45631,                0.79323,              0.0009712,              0.0009712,              0.0009712
